refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
RITYOK,1,Fe1,2,1.8620224348710965,N3A,2.094,1.7671923685852291,0.41343132162967089
RITYOK,1,Fe1,2,1.8620224348710965,N2,2.207,1.7671923685852291,0.30462636866577258
RITYOK,1,Fe1,2,1.8620224348710965,N2A,2.207,1.7671923685852291,0.30462636866577258
HERJIX,1,Fe1,2,1.8626802129511346,N1A,2.198,1.7671923685852291,0.31212705398044999
HERJIX,1,Fe1,2,1.8626802129511346,N1,2.198,1.7671923685852291,0.31212705398044999
HERJIX,1,Fe1,2,1.8626802129511346,N3A,2.201,1.7671923685852291,0.30960652624755863
HERJIX,1,Fe1,2,1.8626802129511346,N2A,2.201,1.7671923685852291,0.30960652624755863
HERJIX,1,Fe1,2,1.8626802129511346,N2,2.201,1.7671923685852291,0.30960652624755863
HERJIX,1,Fe1,2,1.8626802129511346,N3,2.201,1.7671923685852291,0.30960652624755863
OTUJUJ02,1,Fe1,2,1.8629259783956327,N7,2.162,1.7671923685852291,0.34402269413146441
OTUJUJ02,1,Fe1,2,1.8629259783956327,N4,2.178,1.7671923685852291,0.32946310772771575
OTUJUJ02,1,Fe1,2,1.8629259783956327,N1,2.204,1.7671923685852291,0.30710635259795249
OTUJUJ02,1,Fe1,2,1.8629259783956327,N8,2.218,1.7671923685852291,0.29570320785970999
OTUJUJ02,1,Fe1,2,1.8629259783956327,N2,2.221,1.7671923685852291,0.2933153080393951
OTUJUJ02,1,Fe1,2,1.8629259783956327,N5,2.221,1.7671923685852291,0.2933153080393951
UDUYOJ,1,Fe1,2,1.8639468148506373,N3A,2.12,1.7671923685852291,0.38537663931820615
UDUYOJ,1,Fe1,2,1.8639468148506373,N3,2.12,1.7671923685852291,0.38537663931820615
UDUYOJ,1,Fe1,2,1.8639468148506373,N1A,2.212,1.7671923685852291,0.30053748592641516
UDUYOJ,1,Fe1,2,1.8639468148506373,N1,2.212,1.7671923685852291,0.30053748592641516
UDUYOJ,1,Fe1,2,1.8639468148506373,N2A,2.286,1.7671923685852291,0.24605928218069736
UDUYOJ,1,Fe1,2,1.8639468148506373,N2,2.286,1.7671923685852291,0.24605928218069736
SEGXUZ,1,Fe1,2,1.8644377730739796,N1E,2.195,1.7671923685852291,0.31466810150059937
SEGXUZ,1,Fe1,2,1.8644377730739796,N1,2.195,1.7671923685852291,0.31466810150059937
SEGXUZ,1,Fe1,2,1.8644377730739796,N5E,2.2,1.7671923685852291,0.310444432438438
SEGXUZ,1,Fe1,2,1.8644377730739796,N5,2.2,1.7671923685852291,0.310444432438438
SEGXUZ,1,Fe1,2,1.8644377730739796,N3E,2.204,1.7671923685852291,0.30710635259795249
SEGXUZ,1,Fe1,2,1.8644377730739796,N3,2.204,1.7671923685852291,0.30710635259795249
ROCSEI,1,Fe1,2,1.8652532325097801,N3A,1.793,1.7671923685852291,0.93262661625489007
ROCSEI,1,Fe1,2,1.8652532325097801,N3,1.793,1.7671923685852291,0.93262661625489007
TEKHAU,1,Fe1,2,1.8654833265021704,N6,2.075,1.7671923685852291,0.43521613146706961
TEKHAU,1,Fe1,2,1.8654833265021704,N5,2.141,1.7671923685852291,0.36411304523949545
TEKHAU,1,Fe1,2,1.8654833265021704,N1,2.204,1.7671923685852291,0.30710635259795249
TEKHAU,1,Fe1,2,1.8654833265021704,N4,2.256,1.7671923685852291,0.26684115931942892
TEKHAU,1,Fe1,2,1.8654833265021704,N3,2.279,1.7671923685852291,0.25075877225391019
TEKHAU,1,Fe1,2,1.8654833265021704,N2,2.293,1.7671923685852291,0.24144786562431397
SIHZOA,1,Fe1,2,1.8660843441340671,N5C,2.142,1.7671923685852291,0.36313028458120405
SIHZOA,1,Fe1C,2,1.8660843441340671,N5,2.142,1.7671923685852291,0.36313028458120405
SIHZOA,1,Fe1,2,1.8660843441340671,N2,2.148,1.7671923685852291,0.35728917373043562
SIHZOA,1,Fe1C,2,1.8660843441340671,N2C,2.148,1.7671923685852291,0.35728917373043562
SIHZOA,1,Fe1,2,1.8660843441340671,N4C,2.215,1.7671923685852291,0.29811054773444956
SIHZOA,1,Fe1C,2,1.8660843441340671,N4,2.215,1.7671923685852291,0.29811054773444956
SIHZOA,1,Fe1,2,1.8660843441340671,N1,2.216,1.7671923685852291,0.2973059313605908
SIHZOA,1,Fe1C,2,1.8660843441340671,N1C,2.216,1.7671923685852291,0.2973059313605908
SIHZOA,1,Fe1,2,1.8660843441340671,N3,2.221,1.7671923685852291,0.2933153080393951
SIHZOA,1,Fe1C,2,1.8660843441340671,N3C,2.221,1.7671923685852291,0.2933153080393951
SIHZOA,1,Fe1,2,1.8660843441340671,N6C,2.27,1.7671923685852291,0.25693309868799202
SIHZOA,1,Fe1C,2,1.8660843441340671,N6,2.27,1.7671923685852291,0.25693309868799202
ULODIJ,1,Fe1,2,1.8663260090716458,N2,2.161,1.7671923685852291,0.34495374280382113
ULODIJ,1,Fe1,2,1.8663260090716458,N5,2.174,1.7671923685852291,0.33304419339652758
ULODIJ,1,Fe1,2,1.8663260090716458,N8,2.178,1.7671923685852291,0.32946310772771575
ULODIJ,1,Fe1,2,1.8663260090716458,N6,2.224,1.7671923685852291,0.29094669128872669
ULODIJ,1,Fe1,2,1.8663260090716458,N3,2.231,1.7671923685852291,0.2854940362320138
ULODIJ,1,Fe1,2,1.8663260090716458,N9,2.235,1.7671923685852291,0.28242423762284102
TELWEO,1,Fe1,2,1.8666466651546922,N3A,2.157,1.7671923685852291,0.34870320329206095
TELWEO,1,Fe1,2,1.8666466651546922,N3,2.157,1.7671923685852291,0.34870320329206095
TELWEO,1,Fe1,2,1.8666466651546922,N1A,2.18,1.7671923685852291,0.32768703059729309
TELWEO,1,Fe1,2,1.8666466651546922,N1,2.18,1.7671923685852291,0.32768703059729309
TELWEO,1,Fe1,2,1.8666466651546922,N5,2.27,1.7671923685852291,0.25693309868799202
TELWEO,1,Fe1,2,1.8666466651546922,N5A,2.27,1.7671923685852291,0.25693309868799202
ALEYEV,1,Fe1,2,1.8666771015399473,N3E,2.106,1.7671923685852291,0.40023784298485005
ALEYEV,1,Fe1,2,1.8666771015399473,N3,2.106,1.7671923685852291,0.40023784298485005
ALEYEV,1,Fe1,2,1.8666771015399473,N1E,2.229,1.7671923685852291,0.28704142560442614
ALEYEV,1,Fe1,2,1.8666771015399473,N1,2.229,1.7671923685852291,0.28704142560442614
ALEYEV,1,Fe1,2,1.8666771015399473,N2C,2.286,1.7671923685852291,0.24605928218069736
ALEYEV,1,Fe1,2,1.8666771015399473,N2F,2.286,1.7671923685852291,0.24605928218069736
YAFHIY,1,Fe1,2,1.8681727438154434,N5,2.183,1.7671923685852291,0.32504085097974245
YAFHIY,1,Fe1,2,1.8681727438154434,N3,2.184,1.7671923685852291,0.32416354827153959
YAFHIY,1,Fe1,2,1.8681727438154434,N9,2.195,1.7671923685852291,0.31466810150059937
YAFHIY,1,Fe1,2,1.8681727438154434,N11,2.199,1.7671923685852291,0.31128460630368893
YAFHIY,1,Fe1,2,1.8681727438154434,N7,2.215,1.7671923685852291,0.29811054773444956
YAFHIY,1,Fe1,2,1.8681727438154434,N1,2.219,1.7671923685852291,0.29490508902542339
HUKQAG,1,Fe1,2,1.8687577642388984,N2,2.126,1.7671923685852291,0.37917768603577701
HUKQAG,1,Fe1,2,1.8687577642388984,N14,2.169,1.7671923685852291,0.33757533748866791
HUKQAG,1,Fe1,2,1.8687577642388984,N15,2.205,1.7671923685852291,0.30627745606378365
HUKQAG,1,Fe1,2,1.8687577642388984,N8,2.205,1.7671923685852291,0.30627745606378365
HUKQAG,1,Fe1,2,1.8687577642388984,N9,2.208,1.7671923685852291,0.30380416574138647
HUKQAG,1,Fe1,2,1.8687577642388984,N3,2.302,1.7671923685852291,0.23564566284549965
XUKPEZ,1,Fe1,2,1.8694340091406436,N1A,2.143,1.7671923685852291,0.36215017644669362
XUKPEZ,1,Fe1,2,1.8694340091406436,N1,2.143,1.7671923685852291,0.36215017644669362
XUKPEZ,1,Fe1,2,1.8694340091406436,N2A,2.226,1.7671923685852291,0.28937824932223799
XUKPEZ,1,Fe1,2,1.8694340091406436,N2,2.226,1.7671923685852291,0.28937824932223799
XUKPEZ,1,Fe1,2,1.8694340091406436,N3A,2.234,1.7671923685852291,0.2831885788013902
XUKPEZ,1,Fe1,2,1.8694340091406436,N3,2.234,1.7671923685852291,0.2831885788013902
FETPYR01,1,Fe1,2,1.8701811115149836,N3E,2.107,1.7671923685852291,0.39915757955790693
FETPYR01,1,Fe1,2,1.8701811115149836,N3,2.107,1.7671923685852291,0.39915757955790693
FETPYR01,1,Fe1,2,1.8701811115149836,N2E,2.248,1.7671923685852291,0.27267352326778793
FETPYR01,1,Fe1,2,1.8701811115149836,N2,2.248,1.7671923685852291,0.27267352326778793
FETPYR01,1,Fe1,2,1.8701811115149836,N1E,2.261,1.7671923685852291,0.26325945293179692
FETPYR01,1,Fe1,2,1.8701811115149836,N1,2.261,1.7671923685852291,0.26325945293179692
QARSIM,1,Fe1,2,1.8727623238826998,N3A,2.198,1.7671923685852291,0.31212705398044999
QARSIM,1,Fe1,2,1.8727623238826998,N3B,2.198,1.7671923685852291,0.31212705398044999
QARSIM,1,Fe1,2,1.8727623238826998,N3C,2.198,1.7671923685852291,0.31212705398044999
QARSIM,1,Fe1,2,1.8727623238826998,N3D,2.198,1.7671923685852291,0.31212705398044999
QARSIM,1,Fe1,2,1.8727623238826998,N3E,2.198,1.7671923685852291,0.31212705398044999
QARSIM,1,Fe1,2,1.8727623238826998,N3,2.198,1.7671923685852291,0.31212705398044999
YAZJOZ,1,Fe1,2,1.873070927525649,N3,2.15,1.7671923685852291,0.35536309121762655
YAZJOZ,1,Fe1,2,1.873070927525649,N7,2.172,1.7671923685852291,0.33484930656879236
YAZJOZ,1,Fe1,2,1.873070927525649,N8,2.19,1.7671923685852291,0.31894923456753088
YAZJOZ,1,Fe1,2,1.873070927525649,N4,2.215,1.7671923685852291,0.29811054773444956
YAZJOZ,1,Fe1,2,1.873070927525649,N2,2.225,1.7671923685852291,0.29016141054804201
YAZJOZ,1,Fe1,2,1.873070927525649,N6,2.244,1.7671923685852291,0.27563733688920772
RANDER,1,Fe1,2,1.8733639899758827,N5,2.152,1.7671923685852291,0.35344739187374269
RANDER,1,Fe1,2,1.8733639899758827,N8,2.171,1.7671923685852291,0.33575552876761466
